Unnamed: 0,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Clearances,Team2_Clearances,Team1_Accurate_passes,Team2_Accurate_passes,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA
71,Монпелье,Страсбург,Джереми Стинат,2.38,3.5,2.88,31,2,1,1020,1221,-201,50,50,11,20,4,4,354,351,75,68,22,21,9,18,59,55,19,20,18,16,8,6,9,8,152,147,10,8,4,2,9,6,1,2,23,22,265,267,4-2-3-1,6.76,3-5-2,6.87,9.89,6.81,,
72,Лилль,Тулуза,Пьер Гайюст,1.7,4.0,4.75,34,2,1,773,1293,-520,45,55,20,14,2,0,408,475,51,56,9,29,19,27,63,73,18,19,20,18,5,7,14,20,146,168,10,14,4,5,7,8,3,6,23,10,309,375,4-2-3-1,6.85,5-4-1,6.87,7.94,5.38,,
73,Реймс,Монако,Марк Болленджер,3.1,3.6,2.2,30,0,3,412,2289,-1877,32,68,14,16,3,3,256,550,52,60,15,23,23,17,56,48,6,11,21,15,5,4,11,14,132,132,9,20,2,11,5,13,4,7,26,10,182,472,3-4-1-2,6.69,4-4-2,6.81,16.11,3.79,,
74,Клермон,Труа,Жером Брисар,2.25,3.4,3.2,23,1,3,1313,509,804,59,41,8,15,0,3,514,351,46,50,17,9,13,24,52,36,9,6,22,11,5,1,11,14,131,141,14,9,2,4,8,6,6,3,11,16,425,271,3-4-2-1,6.8,5-4-1,6.79,6.93,18.81,,
75,Ницца,Анже,Бастьен Дешепи,1.62,4.0,5.5,20,0,1,1216,1002,214,50,50,9,11,0,3,420,417,54,54,15,15,10,26,53,37,11,10,28,9,5,4,9,11,101,112,18,16,5,3,8,8,10,8,14,10,351,357,4-4-2,6.8,4-2-3-1,6.63,12.0,14.83,,
76,Марсель,Ренн,Бенуа Бастьен,2.05,3.6,3.6,26,1,1,1529,877,652,59,41,13,13,3,4,509,363,50,51,31,13,20,19,54,57,15,14,19,22,11,7,10,18,150,130,15,11,4,4,9,7,6,4,20,25,423,288,3-4-2-1,6.92,4-2-3-1,6.9,9.9,8.8,,
77,Брест,Аяччо,Стефани Фраппар,2.05,3.3,4.0,25,0,1,1459,499,960,59,41,13,12,2,2,501,356,79,77,28,10,12,18,56,59,29,21,12,16,6,2,10,20,186,174,8,6,4,4,7,4,1,2,11,25,372,232,5-3-2,6.68,4-4-2,6.67,6.61,11.75,,
78,Нант,Ленс,Вилли Делайод,3.5,3.75,2.0,28,0,0,644,1224,-580,42,58,14,14,1,1,416,584,50,47,20,28,21,19,44,46,6,4,16,21,3,7,8,11,116,128,12,8,4,2,4,4,8,4,28,15,354,516,3-4-3,6.83,3-4-3,6.96,14.68,11.46,,
79,Лион,ПСЖ,Франсуа Летексье,5.0,5.0,1.53,18,0,1,722,1356,-634,34,66,14,4,0,2,410,797,23,33,14,10,18,36,41,56,3,6,28,19,3,7,18,7,104,117,12,15,3,8,11,13,1,2,14,9,357,739,4-4-2,6.92,3-4-2-1,7.22,15.64,21.2,,
80,Анже,Марсель,Йохан Хамель,4.2,3.8,1.8,23,0,3,958,1073,-115,43,57,9,14,0,0,368,483,43,41,12,15,19,12,46,42,9,8,16,17,6,3,12,13,113,117,16,15,5,7,9,11,7,4,12,10,303,410,4-4-2,6.65,3-4-2-1,6.92,13.0,7.37,,
81,Страсбург,Ренн,Эрик Ваттелье,3.2,3.6,2.15,22,1,3,575,1627,-1052,39,61,9,13,0,2,384,603,48,62,11,19,18,10,52,42,20,12,11,17,1,5,16,9,117,120,9,17,3,7,5,11,4,6,13,8,305,526,3-5-2,6.84,4-4-2,6.89,19.56,9.73,,
82,ПСЖ,Ницца,Жером Брисар,1.22,7.0,11.0,25,2,1,1203,616,587,57,43,16,9,1,1,663,485,30,40,8,12,24,21,43,55,5,5,20,29,4,0,5,11,117,106,12,4,4,1,4,4,8,0,10,13,599,430,3-4-2-1,7.21,5-4-1,6.78,9.24,14.23,,
83,Лорьян,Лилль,Хаким Бен эль Салем Хадж,3.0,3.5,2.3,27,2,1,464,2479,-2015,37,63,13,14,3,3,326,516,57,28,5,40,22,23,63,55,13,15,25,19,0,14,7,7,119,146,7,20,4,4,3,14,4,6,36,5,249,439,4-2-3-1,6.93,4-2-3-1,6.85,12.83,5.73,,
84,Аяччо,Клермон,Клемент Терпин,2.4,3.0,3.25,23,1,3,1620,657,963,52,48,13,10,3,3,439,412,55,67,26,13,9,14,44,54,14,14,17,19,4,4,9,12,154,142,12,7,3,3,5,6,7,1,17,24,346,320,4-4-2,6.7,3-4-1-2,6.78,7.67,16.15,,
85,Осер,Брест,Флоран Батта,3.1,3.3,2.3,33,1,1,749,954,-205,49,51,15,18,3,4,438,453,63,61,14,23,20,12,60,50,14,17,16,13,0,6,15,11,104,125,11,9,3,2,4,6,7,3,24,11,375,383,4-1-4-1,6.71,4-2-3-1,6.68,10.54,12.83,,
86,Тулуза,Монпелье,Джереми Пиньяр,1.91,4.0,3.5,20,4,2,812,2004,-1192,43,57,13,7,5,4,342,432,49,50,9,34,12,11,43,51,18,7,14,23,3,12,12,6,123,140,12,23,6,6,9,11,3,12,32,5,266,357,4-3-3,6.86,4-2-3-1,6.77,12.74,8.48,,
87,Труа,Реймс,Бенуа Милло,2.7,3.25,2.7,26,2,2,2368,394,1974,67,33,13,13,4,2,556,276,34,53,46,8,24,15,49,56,13,9,18,29,10,2,9,9,148,121,19,5,6,2,10,4,9,1,5,35,496,198,5-3-2,6.79,3-4-1-2,6.68,6.22,20.79,,
88,Монако,Нант,Томас Леонард,1.4,5.25,7.0,18,4,1,1213,787,426,48,52,8,10,0,1,476,514,49,50,14,20,20,17,46,39,6,9,20,15,7,7,12,12,115,122,10,7,6,2,7,5,3,2,11,16,412,449,4-4-2,6.86,5-4-1,6.85,23.27,16.53,,
89,Ленс,Лион,Бенуа Бастьен,2.25,3.75,2.8,35,1,0,1682,252,1430,52,48,19,16,2,2,503,470,52,55,24,7,22,19,59,60,17,10,13,21,6,2,21,17,151,141,21,4,6,0,16,0,5,4,15,23,413,372,3-4-2-1,6.96,4-2-3-1,6.92,8.21,10.63,,
90,Лион,Тулуза,Рудди Буке,1.44,5.0,6.0,24,1,1,1654,667,987,58,42,13,11,2,2,556,399,44,60,13,14,20,18,57,43,16,9,18,14,4,5,7,10,138,154,19,5,8,2,8,3,11,2,13,24,461,302,4-2-3-1,6.9,4-3-3,6.88,9.59,14.68,,
91,Марсель,Аяччо,Вилли Делайод,1.53,4.0,7.0,35,1,2,1560,425,1135,65,35,17,18,0,2,547,296,62,61,26,11,13,5,54,54,17,18,14,19,11,2,16,16,166,140,10,6,2,1,7,1,3,5,11,19,441,204,3-4-2-1,6.94,4-4-2,6.69,5.23,9.26,,
92,Реймс,ПСЖ,Пьер Гайюст,8.0,5.75,1.33,32,0,0,1115,1099,16,37,63,20,12,3,5,339,613,38,40,16,6,21,19,41,51,6,7,14,14,7,3,15,8,98,101,24,11,4,3,11,7,13,4,7,18,284,542,3-5-2,6.69,3-4-2-1,7.17,12.0,10.78,,
93,Монпелье,Монако,Бенуа Милло,4.2,4.2,1.75,29,0,2,1013,1052,-39,51,49,13,16,2,3,411,413,59,57,24,16,14,26,57,49,10,13,23,12,7,2,14,11,139,144,11,11,1,7,6,5,5,6,20,29,324,329,4-2-3-1,6.76,4-4-2,6.89,9.37,10.78,,
94,Анже,Страсбург,Клемент Терпин,2.63,3.4,2.55,30,2,3,1199,1236,-37,55,45,16,14,1,1,524,425,46,63,14,26,30,14,58,57,10,12,18,22,6,6,10,7,119,121,14,15,8,7,9,12,5,3,11,13,456,355,4-4-2,6.65,3-5-2,6.82,10.95,16.89,,
95,Клермон,Осер,Матье Вернис,2.2,3.4,3.3,21,2,1,984,696,288,48,52,4,17,0,0,395,431,71,81,19,17,23,18,56,37,10,7,17,18,4,4,7,12,132,121,10,14,6,5,7,7,3,7,14,17,313,366,3-4-2-1,6.8,4-1-4-1,6.73,22.58,6.94,,
96,Ницца,Труа,Йохан Хамель,1.8,3.4,4.75,17,3,2,1605,1162,443,61,39,8,9,1,1,615,375,47,44,15,24,17,15,50,39,10,11,23,17,5,5,7,11,105,114,14,17,6,6,8,9,6,8,14,10,542,313,3-4-3,6.77,5-4-1,6.79,11.19,24.11,,
97,Брест,Лорьян,Бастьен Дешепи,2.25,3.5,3.1,27,1,2,1003,1113,-110,50,50,14,13,3,1,437,445,51,45,34,20,5,24,54,58,12,26,25,10,7,8,10,15,156,156,11,14,4,5,8,8,3,6,15,25,338,356,4-4-2,6.68,4-2-3-1,6.91,10.19,15.44,,
98,Ренн,Нант,Флоран Батта,1.45,4.5,6.5,27,3,0,1275,664,611,58,42,13,14,1,0,474,338,70,59,12,17,10,10,60,65,27,30,17,19,4,3,5,5,158,154,14,8,4,3,11,5,3,3,12,13,375,240,4-4-2,6.9,4-2-3-1,6.79,7.9,12.74,,
99,Лилль,Ленс,Франсуа Летексье,2.63,3.4,2.6,34,1,0,1235,1345,-110,45,55,19,15,3,5,366,432,40,43,13,20,19,14,50,66,10,14,17,24,5,9,13,9,122,131,12,10,6,3,9,6,3,4,25,14,298,362,4-2-3-1,6.83,3-4-2-1,6.98,7.43,8.04,,
100,Страсбург,Лилль,Джереми Пиньяр,3.2,3.3,2.25,29,0,3,829,1023,-194,43,57,12,17,3,1,416,582,58,74,22,4,15,17,62,42,13,11,24,12,3,0,19,12,159,155,12,10,1,7,5,7,7,3,10,19,310,475,3-5-2,6.82,4-2-3-1,6.84,9.45,8.28,,
101,Лорьян,Реймс,Матье Вернис,2.4,3.3,2.9,27,0,0,992,634,358,48,52,10,17,1,2,393,419,46,43,20,18,18,17,63,43,10,10,30,18,2,2,12,14,133,155,10,7,3,2,4,4,6,3,15,15,316,336,4-2-3-1,6.91,3-5-2,6.73,12.14,9.6,,
102,Ленс,Монпелье,Хаким Бен эль Салем Хадж,1.44,5.0,6.5,22,1,0,1672,281,1391,66,34,12,10,2,2,641,324,60,59,23,15,14,11,41,46,17,9,9,20,4,5,8,13,148,153,17,8,5,1,11,4,6,4,9,22,555,218,3-4-2-1,6.96,4-2-3-1,6.76,8.8,17.9,,
103,Тулуза,Анже,Бенуа Бастьен,1.8,3.8,4.0,27,3,2,1357,826,531,55,45,12,15,3,2,464,367,54,44,16,16,16,24,53,50,11,8,24,18,2,8,7,10,129,137,14,13,7,6,6,6,8,7,14,15,383,289,4-3-3,6.88,5-3-2,6.65,7.22,13.29,,
104,Осер,Ницца,Эрик Ваттелье,3.6,3.5,2.05,14,1,1,980,1069,-89,45,55,11,3,0,0,434,538,75,55,19,22,11,23,39,55,11,17,18,12,2,6,9,17,130,145,11,9,3,2,5,5,6,4,12,15,348,449,4-2-3-1,6.73,3-5-2,6.79,11.17,19.08,,
105,Нант,Брест,Марк Болленджер,2.2,3.3,3.4,23,4,1,1639,670,969,54,46,13,10,0,2,427,364,59,44,19,19,21,18,50,47,11,11,20,18,7,5,11,10,125,127,17,11,6,2,11,9,6,2,13,26,357,287,4-2-3-1,6.76,4-2-3-1,6.69,8.04,17.93,,
106,Ренн,Лион,Стефани Фраппар,2.15,3.75,3.2,27,3,2,904,749,155,40,60,13,14,2,2,392,585,57,47,10,14,14,14,46,53,9,18,18,14,3,2,14,19,135,150,14,7,5,5,11,5,3,2,19,9,307,491,4-4-2,6.93,3-4-1-2,6.91,13.14,6.87,,
107,Труа,Аяччо,Жером Брисар,2.2,3.2,3.5,22,1,1,667,1254,-587,50,50,8,14,2,1,400,394,67,47,16,22,8,20,53,65,26,20,13,24,3,5,7,14,150,129,9,15,2,7,5,11,4,4,15,24,308,318,3-4-3,6.78,4-4-2,6.69,11.5,13.65,,
108,Монако,Клермон,Рудди Буке,1.36,5.5,7.5,19,1,1,630,1931,-1301,35,65,8,11,3,4,316,600,68,49,8,16,12,11,49,39,13,11,17,14,3,4,8,10,122,106,6,21,4,7,4,14,2,7,14,9,231,540,4-4-2,6.9,3-4-1-2,6.82,27.43,9.0,,
109,ПСЖ,Марсель,Клемент Терпин,1.4,5.0,6.5,25,1,0,1618,1066,552,50,50,9,16,1,1,517,520,29,45,6,14,20,25,55,45,5,2,26,24,7,6,5,8,89,110,23,18,8,7,16,8,7,10,13,11,473,467,4-3-1-2,7.16,3-4-2-1,6.92,9.43,15.45,,
110,Аяччо,ПСЖ,Йохан Хамель,11.0,6.0,1.25,26,0,3,428,1762,-1334,35,65,13,13,0,1,344,670,46,38,22,11,23,24,60,45,7,7,32,21,3,8,5,2,128,121,8,11,1,6,3,8,5,3,12,8,276,607,4-4-2,6.71,4-3-1-2,7.17,15.87,10.53,,
111,Монпелье,Лион,Томас Леонард,3.6,3.6,2.0,27,1,2,462,1973,-1511,37,63,9,18,2,2,321,532,46,45,10,23,15,12,49,50,11,18,15,17,4,7,7,8,133,123,10,21,4,10,6,16,4,5,19,14,242,460,4-2-3-1,6.76,3-4-1-2,6.89,43.0,4.78,,
112,Марсель,Ленс,Бенуа Милло,2.2,3.5,3.2,39,0,1,1278,841,437,56,44,19,20,3,3,497,391,51,54,20,11,12,12,46,48,7,7,13,15,7,3,13,13,136,115,13,12,3,4,12,7,1,5,9,23,415,315,3-4-2-1,6.92,3-5-2,6.95,6.06,10.82,,
113,Анже,Ренн,Пьер Гайюст,5.0,4.333333333333334,1.62,20,1,2,377,1792,-1415,30,70,9,11,3,1,276,670,53,44,16,16,18,9,44,40,11,12,12,12,5,6,14,6,117,111,7,14,2,5,6,11,1,3,12,13,201,595,5-3-2,6.65,4-4-2,6.92,43.9,5.71,,
114,Клермон,Брест,Джереми Пиньяр,2.1,3.6,3.5,27,1,3,1495,900,595,62,38,10,17,4,1,583,352,47,69,29,14,13,15,44,42,8,6,15,18,7,4,11,21,141,127,14,19,4,11,8,14,6,5,13,16,497,271,3-4-2-1,6.83,4-3-3,6.67,11.47,13.67,,
115,Реймс,Осер,Хаким Бен эль Салем Хадж,1.83,3.6,4.2,25,2,1,1841,551,1290,54,46,13,12,4,0,409,352,36,62,28,16,24,17,55,63,10,13,22,28,8,2,14,25,157,145,19,10,10,2,14,4,5,6,12,21,334,268,4-2-3-1,6.73,4-2-3-1,6.74,6.69,10.21,,
116,Тулуза,Страсбург,Джереми Стинат,2.2,3.6,3.1,22,2,2,1297,1591,-294,48,52,14,8,2,1,418,450,56,68,16,20,9,10,42,33,21,8,9,10,6,6,6,7,124,135,17,11,6,5,14,8,3,3,27,24,334,355,4-2-3-1,6.87,3-5-2,6.82,12.32,23.56,,
117,Труа,Лорьян,Марк Болленджер,2.5,3.4,2.75,17,2,2,727,1394,-667,43,57,8,9,2,0,390,538,39,37,20,17,19,15,41,43,8,10,18,21,3,6,11,12,109,111,13,20,4,5,7,13,6,7,16,14,337,474,5-4-1,6.77,4-2-3-1,6.92,17.13,8.52,,
118,Ницца,Нант,Франсуа Летексье,2.05,3.4,3.75,18,1,1,1345,639,706,66,34,9,9,3,4,604,300,61,56,23,18,20,13,46,56,11,12,20,31,7,3,4,14,153,121,11,11,5,4,8,5,3,6,12,25,518,229,3-4-3,6.8,4-2-3-1,6.79,13.46,16.96,,
119,Лилль,Монако,Вилли Делайод,2.55,3.75,2.6,18,4,3,1314,767,547,60,40,8,10,1,2,498,332,41,60,8,14,11,11,40,40,9,16,13,12,6,6,4,9,118,125,20,9,7,6,13,6,7,3,17,6,412,249,4-2-3-1,6.85,4-4-2,6.87,10.47,16.56,,
120,Ленс,Тулуза,Флоран Батта,1.7,4.0,4.5,25,3,0,1555,801,754,53,47,12,13,2,1,430,378,42,63,16,20,15,6,38,33,12,7,6,11,6,8,8,10,116,130,13,9,8,0,8,8,5,1,16,12,354,289,3-4-2-1,6.96,4-3-3,6.88,15.86,11.84,,
121,ПСЖ,Труа,Эрик Ваттелье,1.1,11.0,21.0,21,4,3,2156,358,1798,67,33,9,12,0,3,689,324,25,39,10,12,26,27,57,47,7,4,25,21,8,4,9,12,106,99,19,16,11,5,10,10,9,6,7,17,627,271,4-3-3,7.16,5-4-1,6.77,6.16,22.0,,
122,Страсбург,Марсель,Рудди Буке,3.6,3.5,2.05,25,2,2,892,810,82,50,50,14,11,0,2,471,476,45,56,20,8,7,14,38,46,14,11,14,14,3,0,13,14,138,129,12,13,5,5,9,8,3,5,11,14,376,390,3-5-2,6.81,3-4-2-1,6.91,11.6,13.24,,
123,Осер,Аяччо,Бенуа Милло,2.7,3.1,2.75,25,1,0,1070,1152,-82,41,59,13,12,1,1,344,482,63,58,11,22,19,10,55,50,18,21,16,15,5,5,13,10,116,143,18,5,5,1,7,4,11,1,34,16,274,400,4-4-2,6.76,4-4-2,6.7,18.73,8.32,,
124,Монако,Анже,Стефани Фраппар,1.44,5.0,6.5,33,2,0,1313,356,957,52,48,18,15,3,3,487,462,49,48,27,6,10,16,44,47,5,7,21,13,7,0,11,5,136,124,8,7,5,4,5,4,3,3,4,18,400,385,3-4-1-2,6.85,5-3-2,6.65,8.43,23.58,,
125,Нант,Клермон,Бенуа Бастьен,1.95,3.75,3.8,24,1,1,1359,714,645,55,45,15,9,0,2,518,439,54,77,31,13,16,11,50,62,17,26,15,17,2,2,8,15,154,146,13,10,4,6,6,6,7,4,13,19,425,341,4-2-3-1,6.79,3-4-2-1,6.83,11.05,11.95,,
126,Брест,Реймс,Вилли Делайод,2.75,3.3,2.55,28,0,0,983,960,23,51,49,15,13,1,1,415,392,82,71,16,18,21,18,61,58,17,12,22,25,5,5,13,10,162,158,12,11,4,3,7,8,5,3,15,12,316,297,4-2-3-1,6.71,4-2-3-1,6.75,6.76,6.28,,
127,Ренн,Монпелье,Бастьен Дешепи,1.4,5.25,7.5,27,3,0,1211,673,538,56,44,15,12,1,2,524,409,68,48,17,19,20,9,43,51,11,12,10,20,3,4,12,11,140,130,14,8,3,3,7,3,7,5,16,15,440,327,4-4-2,6.91,5-3-2,6.76,9.35,14.0,,
128,Лорьян,Ницца,Клемент Терпин,2.63,3.3,2.7,14,1,2,1189,1274,-85,44,56,7,7,0,1,477,620,42,45,13,15,16,23,38,49,10,5,18,26,8,3,5,15,116,106,14,16,8,5,9,11,5,5,12,16,413,565,4-1-4-1,6.91,4-4-2,6.8,16.83,13.86,,
129,Лион,Лилль,Жером Брисар,1.95,3.75,3.6,26,1,0,614,1057,-443,45,55,11,15,3,1,440,537,76,36,11,15,24,15,61,57,10,16,27,27,3,6,20,7,145,145,6,15,3,5,4,8,2,7,20,14,353,449,3-5-2,6.91,4-2-3-1,6.85,10.12,7.52,,
130,Труа,Осер,Пьер Гайюст,2.05,3.6,3.5,19,1,1,1077,1256,-179,50,50,9,10,2,0,484,481,38,52,27,25,16,11,44,37,14,9,13,14,10,5,7,11,118,111,21,13,6,2,15,9,6,4,16,29,411,419,3-4-1-2,6.77,4-4-2,6.78,20.5,22.07,,
131,Аяччо,Страсбург,Матье Вернис,3.0,3.1,2.5,35,4,2,1378,1229,149,49,51,15,20,0,4,372,380,61,62,17,20,8,9,46,50,15,21,10,10,4,3,9,11,121,122,12,9,7,5,10,6,2,3,20,11,295,299,4-4-2,6.7,3-4-3,6.8,12.06,13.8,,
132,Анже,Ленс,Томас Леонард,5.5,4.0,1.62,22,1,2,599,1542,-943,44,56,16,6,1,2,444,561,41,53,7,19,16,9,41,38,9,7,19,15,3,4,2,7,118,128,6,12,3,4,4,9,2,3,11,6,366,484,5-3-2,6.65,3-4-2-1,6.97,21.82,20.73,,
133,Лорьян,ПСЖ,Бенуа Бастьен,8.0,5.5,1.33,19,1,2,435,1793,-1358,41,59,10,9,1,1,404,585,36,41,16,24,17,19,46,44,7,10,22,18,5,8,7,10,111,106,9,15,2,7,6,12,3,3,20,14,342,532,4-1-4-1,6.89,3-4-1-2,7.15,11.36,15.0,,
134,Клермон,Монпелье,Марк Болленджер,2.5,3.4,2.75,31,1,1,1565,425,1140,54,46,14,17,1,2,399,354,60,67,27,12,21,22,77,55,25,13,28,19,5,1,10,15,161,157,16,7,7,3,11,3,5,4,11,17,296,255,3-4-1-2,6.84,5-3-2,6.74,6.1,7.67,,
135,Ницца,Брест,Джереми Стинат,1.8,3.75,4.333333333333334,17,1,0,1219,787,432,56,44,6,11,1,1,577,436,45,69,14,20,10,17,48,36,10,11,21,14,2,6,11,14,108,129,14,12,9,2,8,8,6,4,23,10,512,362,4-4-2,6.83,4-3-3,6.73,16.73,19.56,,
136,Реймс,Нант,Рудди Буке,2.1,3.5,3.3,21,1,0,2100,541,1559,57,43,7,14,2,4,481,367,63,64,27,15,22,17,64,51,17,14,24,25,10,4,14,20,157,160,22,15,9,5,12,7,10,8,18,23,390,265,4-2-3-1,6.76,4-1-4-1,6.79,7.79,15.11,,
137,Тулуза,Монако,Бенуа Милло,3.1,3.8,2.15,20,0,2,964,1510,-546,49,51,9,11,0,1,397,422,50,52,17,20,18,16,42,53,17,15,13,19,7,6,16,21,159,144,13,24,5,10,7,15,6,9,16,12,291,330,4-3-3,6.85,4-2-3-1,6.86,9.38,7.92,,
138,Лилль,Ренн,Йохан Хамель,2.05,3.5,3.6,23,1,1,1832,309,1523,62,38,9,14,4,1,579,358,55,56,15,6,18,14,64,49,19,15,21,23,6,2,7,5,134,135,19,3,7,2,15,3,4,0,4,21,497,266,4-2-3-1,6.84,4-3-3,6.93,9.79,14.7,,
139,Марсель,Лион,Франсуа Летексье,2.1,3.6,3.4,22,1,0,1020,884,136,46,54,9,13,0,1,434,519,65,49,20,18,21,21,57,57,12,14,27,27,6,4,12,10,159,169,6,11,2,4,4,6,2,5,14,12,343,416,3-4-2-1,6.9,4-3-1-2,6.92,9.93,7.13,,
140,Лион,Ницца,Эрик Ваттелье,1.73,3.75,4.75,14,1,1,1407,613,794,63,37,7,7,1,0,647,384,58,53,21,10,16,15,51,46,13,7,24,26,3,4,9,15,146,128,9,13,3,3,5,11,4,2,4,20,564,306,4-3-3,6.91,4-4-2,6.85,10.95,22.89,,
141,Ленс,Клермон,Хаким Бен эль Салем Хадж,1.45,4.5,7.0,36,2,1,1732,370,1362,61,39,19,17,1,3,508,330,32,64,34,9,15,9,44,40,8,5,9,12,5,3,11,10,123,129,16,5,3,2,11,3,5,2,2,15,445,242,3-4-3,6.96,3-4-1-2,6.83,5.88,9.04,,
142,Ренн,Тулуза,Вилли Делайод,1.6,4.333333333333334,5.0,19,2,1,1053,867,186,47,53,9,10,0,0,429,486,52,62,12,19,12,11,40,43,16,12,10,16,4,4,14,6,132,145,16,10,8,4,8,7,8,3,16,12,346,392,4-4-2,6.92,4-3-3,6.84,17.27,11.79,,
143,ПСЖ,Осер,Томас Леонард,1.1,11.0,17.0,12,5,0,1454,641,813,59,41,5,7,0,0,650,446,44,63,9,13,17,21,36,48,9,7,12,23,3,7,5,11,117,115,9,10,6,3,7,6,2,4,10,7,581,372,4-3-1-2,7.14,5-4-1,6.8,14.05,20.0,,
144,Лилль,Анже,Мигель Ногейра,1.25,6.0,11.0,30,1,0,1084,774,310,58,42,18,12,3,1,568,391,55,48,8,17,17,21,50,64,8,19,24,21,2,6,3,13,129,131,9,8,4,2,4,8,5,0,15,7,492,309,4-2-3-1,6.84,5-3-2,6.65,8.67,18.63,,
145,Монпелье,Реймс,Флоран Батта,2.8,3.25,2.55,30,1,1,1591,785,806,49,51,15,15,2,2,345,378,66,56,38,19,18,14,60,60,18,20,20,20,11,7,14,22,182,164,16,17,8,4,9,11,7,6,18,32,243,272,5-3-2,6.73,4-2-3-1,6.79,5.17,6.58,,
146,Нант,Аяччо,Джереми Пиньяр,2.15,3.25,3.6,33,2,2,1365,1111,254,53,47,16,17,3,4,385,337,63,70,22,23,10,13,67,55,30,20,16,13,9,6,4,6,137,140,15,13,5,4,7,11,8,2,17,22,303,249,4-2-3-1,6.79,4-4-2,6.71,11.8,11.68,,
