,Team1,Team2,Referee,Coef_1,Coef_X,Coef_2,Total_Fouls,Team1_Score,Team2_Score,Team1_Intensive,Team2_Intensive,Intensive,Team1_Ball_possession,Team2_Ball_possession,Team1_Fouls,Team2_Fouls,Team1_Yellow_cards,Team2_Yellow_cards,Team1_Passes,Team2_Passes,Team1_Long_balls,Team2_Long_balls,Team1_Crosses,Team2_Crosses,Team1_Dribbles,Team2_Dribbles,Team1_Duels_won,Team2_Duels_won,Team1_Aerials_won,Team2_Aerials_won,Team1_Tackles,Team2_Tackles,Team1_Corner_kicks,Team2_Corner_kicks,Team1_Interceptions,Team2_Interceptions,Team1_Possession_lost,Team2_Possession_lost,Team1_Total_shots,Team2_Total_shots,Team1_Shots_on_target,Team2_Shots_on_target,Team1_Shots_inside_box,Team2_Shots_inside_box,Team1_Shots_outside_box,Team2_Shots_outside_box,Team1_Formation,Team1_Ratings,Team2_Formation,Team2_Ratings,Team1_PPDA,Team2_PPDA,Team1_Pre_PPDA,Team2_Pre_PPDA,Ref_Mean_Cards,Ref_Mean_Fouls,Team1_Mean_Fouls_Home,Team1_Mean_Fouls,Team2_Mean_Fouls_Away,Team2_Mean_Fouls
75,Ницца,Лилль,Клемент Терпин,3.1,3.2,2.45,22,1,1,1103,842,261,59,41,8,14,2,2,586,411,37,40,18,12,25,23,44,54,2,5,19,27,6,5,7,10,114,111,12,11,5,6,6,5,6,6,4-3-3,6.81,4-2-3-1,6.86,10.52,14.1,,,2.6666666666666665,22.333333333333332,8.0,10.571428571428571,11.0,9.285714285714286
76,Реймс,Дижон,Джереми Пиньяр,1.72,3.4,5.75,29,1,1,1543,799,744,56,44,8,21,1,2,470,376,49,82,29,10,23,7,71,51,22,26,18,16,5,4,13,10,151,155,18,11,2,4,11,8,7,3,4-2-3-1,6.96,4-2-3-1,6.79,10.29,7.55,,,4.5,23.0,17.666666666666668,14.428571428571429,11.666666666666666,12.428571428571429
77,Страсбург,Монпелье,Хаким Бен эль Салем Хадж,2.25,3.2,3.3,31,1,0,628,1040,-412,46,54,18,13,4,2,382,438,75,67,15,19,20,13,52,69,24,24,7,19,1,6,12,11,160,164,8,11,3,3,3,7,5,4,3-5-2,6.82,3-4-1-2,6.88,9.56,7.44,,,2.3333333333333335,27.666666666666668,11.0,12.428571428571429,16.666666666666668,16.428571428571427
78,Ним,Сент-Этьен,Томас Леонард,2.55,3.2,2.9,27,0,0,2115,465,1650,65,35,12,15,1,4,467,256,76,72,36,12,17,12,74,59,30,33,21,12,13,5,11,19,151,147,23,6,8,4,11,3,12,3,4-3-3,6.82,4-2-3-1,6.76,6.62,14.65,,,4.5,27.5,15.333333333333334,14.428571428571429,10.25,12.0
79,Марсель,Ренн,Фрэнк Шнайдер,2.0,3.6,3.75,31,0,1,1192,759,433,55,45,18,13,4,0,488,401,51,53,22,15,14,19,63,64,17,18,23,17,7,4,12,9,144,139,17,11,5,3,7,7,10,4,4-2-3-1,6.88,5-3-2,6.79,7.34,10.15,,,2.0,28.333333333333332,15.0,14.857142857142858,15.25,14.714285714285714
80,Амьен,Марсель,Йохан Хамель,3.1,3.4,2.3,31,2,1,625,1420,-795,32,68,16,15,1,3,268,565,59,51,12,22,18,24,61,80,20,24,21,24,3,7,7,10,139,144,11,13,5,4,8,3,3,10,4-2-3-1,6.64,4-2-3-1,6.87,13.36,4.1,,,3.0,23.0,12.25,11.25,14.75,15.25
81,ПСЖ,Анже,Вилли Делайод,1.2,7.0,13.0,23,2,0,2183,355,1828,72,28,12,11,3,1,885,322,30,46,11,9,34,15,65,45,9,4,24,23,6,1,12,6,116,119,15,10,8,2,12,3,3,7,4-3-3,7.04,4-5-1,6.84,7.79,35.75,,,5.2,30.2,11.75,12.25,14.0,12.75
82,Дижон,Страсбург,Бенуа Милло,3.0,3.0,2.5,21,1,0,898,961,-63,43,57,7,14,3,3,420,546,77,57,14,24,15,10,43,39,13,13,14,16,6,7,10,11,136,128,8,15,3,2,6,7,2,8,4-4-2,6.79,3-5-1-1,6.82,22.88,8.26,,,5.25,21.0,13.0,13.5,14.333333333333334,13.125
83,Нант,Ницца,Амори Делерю,2.0,3.3,3.75,21,0,0,1264,389,875,45,55,14,7,1,2,481,605,45,54,19,4,23,25,58,61,9,13,26,24,6,1,14,16,142,134,14,6,5,2,8,4,6,2,4-2-3-1,6.9,4-3-3,6.81,12.31,10.15,,,3.25,25.5,16.25,15.125,12.5,10.25
84,Монпелье,АС Монако,Франсуа Летексье,3.1,3.3,2.25,29,2,0,1097,1634,-537,38,62,18,11,1,2,320,518,71,34,20,28,16,15,54,52,24,19,12,9,6,8,11,2,122,134,17,14,10,4,14,12,3,2,3-4-1-2,6.87,3-5-2,6.79,11.0,11.44,,,5.0,28.0,16.25,16.0,11.333333333333334,10.5
85,Брест,Мец,Энтони Готье,2.6,3.2,2.8,27,2,0,386,1687,-1301,33,67,12,15,2,1,307,594,56,44,9,33,13,16,61,53,19,16,21,16,2,9,16,6,133,163,7,12,3,4,5,3,2,9,4-2-3-1,6.74,4-3-3,6.82,16.14,5.0,,,5.2,27.0,12.0,12.375,11.75,12.0
86,Тулуза,Бордо,Бенуа Бастьен,2.37,3.1,3.3,32,0,2,1309,1165,144,32,68,16,16,4,2,268,604,49,80,30,10,22,16,74,61,23,22,21,16,5,4,13,9,142,146,15,10,4,4,7,3,8,7,4-3-3,6.78,3-4-2-1,6.8,11.88,4.81,,,5.0,31.0,13.666666666666666,13.625,15.0,14.0
87,Лилль,Ним,Микаэль Лесаж,1.5699999999999998,3.75,6.5,29,1,1,1436,912,524,65,35,19,10,3,1,505,264,68,57,18,16,15,16,54,63,27,26,13,14,8,6,3,8,157,138,18,14,7,4,13,10,5,4,4-2-2-2,6.86,4-4-2,6.84,5.57,17.29,,,5.25,28.0,8.0,9.875,13.75,14.125
88,Ренн,Реймс,Стефани Фраппар,2.45,3.1,3.2,33,0,0,1525,1041,484,63,37,13,20,1,3,513,300,57,58,30,12,15,22,64,59,21,13,21,21,5,3,10,15,162,152,18,13,3,7,9,8,9,5,5-3-2,6.79,4-2-3-1,6.94,4.31,13.7,,,3.5,24.0,14.0,14.5,12.0,13.625
89,Сент-Этьен,Лион,Клемент Терпин,3.6,3.6,1.95,31,0,0,761,637,124,46,54,13,18,1,2,424,510,65,62,20,8,20,25,64,67,15,22,20,19,5,1,9,11,159,145,7,6,4,2,5,3,2,3,3-4-1-2,6.78,3-4-1-2,6.94,14.56,7.72,,,3.0,22.25,14.333333333333334,12.375,13.0,11.125
90,Ницца,ПСЖ,Франсуа Летексье,8.5,5.0,1.36,27,0,2,310,2332,-2022,39,61,12,15,3,2,357,556,38,47,6,24,18,20,44,47,6,4,11,16,1,13,8,15,100,114,10,23,2,10,7,18,3,5,4-3-3,6.81,4-2-2-2,7.09,13.35,7.58,,,4.5,28.25,8.0,9.88888888888889,12.75,12.222222222222221
91,Лион,Дижон,Фрэнк Шнайдер,1.36,5.0,8.5,23,0,0,2494,122,2372,64,36,12,11,0,0,617,347,57,64,41,9,20,13,63,47,23,18,15,14,8,1,15,6,157,139,24,6,10,1,15,3,9,3,4-3-3,6.9,4-2-3-1,6.81,9.82,32.18,,,2.5,29.0,9.25,11.88888888888889,14.0,12.777777777777779
92,Анже,Брест,Эрик Ваттелье,1.61,3.75,6.0,21,0,0,1928,528,1400,55,45,10,11,1,0,505,426,53,51,39,14,16,12,57,57,27,17,13,24,13,3,12,6,150,146,29,6,6,1,18,4,11,2,4-1-4-1,6.78,4-2-3-1,6.78,9.92,14.0,,,4.666666666666667,26.666666666666668,12.0,12.555555555555555,12.75,12.333333333333334
93,Мец,Нант,Джереми Пиньяр,2.5,3.0,3.1,29,0,0,967,773,194,47,53,16,13,2,1,451,501,69,44,16,11,11,15,53,58,17,17,18,17,3,3,9,4,133,142,10,9,2,2,4,4,6,5,4-3-3,6.81,4-2-3-1,6.92,12.5,16.0,,,4.0,25.0,12.25,12.333333333333334,14.0,15.0
94,Ним,Амьен,Джереми Стинат,2.3,3.4,3.1,26,1,0,382,1598,-1216,37,63,11,15,2,4,288,489,72,59,12,17,11,19,58,62,14,28,26,11,1,11,19,12,169,198,11,12,3,5,3,8,8,4,4-2-3-1,6.84,4-2-3-1,6.66,10.32,4.5,,,3.6666666666666665,24.333333333333332,14.5,13.666666666666666,10.25,11.777777777777779
95,Реймс,Монпелье,Флоран Батта,2.25,2.87,3.8,30,1,0,589,1280,-691,42,58,19,11,2,0,364,486,67,63,17,22,22,11,56,69,19,31,13,14,4,8,11,10,138,147,12,9,5,0,7,6,5,3,4-2-3-1,6.95,3-5-1-1,6.89,11.91,9.13,,,2.25,28.5,15.25,14.333333333333334,15.75,16.22222222222222
96,Тулуза,Лилль,Стефани Фраппар,3.3,3.3,2.25,26,0,0,1055,787,268,40,60,15,11,2,4,316,464,63,47,17,19,13,12,61,47,24,20,19,10,3,4,7,7,130,133,17,9,6,2,12,5,5,4,4-4-2,6.78,4-2-3-1,6.84,14.15,9.93,,,3.6666666666666665,27.0,14.25,13.88888888888889,11.75,10.88888888888889
97,Бордо,Сент-Этьен,Рудди Буке,2.45,3.1,3.0,25,0,0,1440,383,1057,63,37,7,18,0,3,599,348,59,67,17,10,11,24,69,66,28,26,21,21,8,5,16,12,158,154,12,6,6,3,7,1,5,5,3-4-2-1,6.81,3-4-2-1,6.8,6.63,10.98,,,3.3333333333333335,20.666666666666668,13.0,14.222222222222221,11.2,12.444444444444445
98,АС Монако,Ренн,Хаким Бен эль Салем Хадж,1.65,4.0,5.25,30,1,1,1714,743,971,63,37,15,15,2,3,607,345,46,50,24,18,16,9,55,45,16,13,14,18,3,3,8,19,144,120,14,10,5,3,8,9,6,1,3-4-1-2,6.78,5-3-2,6.79,10.84,14.55,,,3.25,28.5,10.0,10.555555555555555,14.8,14.333333333333334
99,Марсель,Страсбург,Бризар Джером,1.72,3.5,5.0,28,1,0,790,916,-126,50,50,13,15,3,2,476,463,48,64,12,21,12,18,56,54,16,12,21,19,5,7,11,16,130,134,11,10,6,2,6,7,5,3,4-3-3,6.84,4-4-1-1,6.81,14.38,12.67,,,2.25,23.75,15.75,15.222222222222221,14.25,13.222222222222221
100,Нант,АС Монако,Томас Леонард,3.1,3.3,2.3,22,0,1,1348,680,668,58,42,9,13,2,2,568,398,47,69,19,12,32,18,62,59,17,14,16,30,5,3,6,11,162,149,15,7,4,2,11,6,4,1,4-2-3-1,6.89,3-5-2,6.8,10.26,12.17,,,4.666666666666667,27.333333333333332,15.8,14.8,11.25,11.0
101,Лилль,Бордо,Вилли Делайод,1.83,3.4,4.5,35,1,0,1041,390,651,44,56,17,18,0,2,380,488,73,56,15,9,18,18,61,65,15,18,18,23,3,3,16,8,170,168,11,5,3,1,8,2,3,3,3-4-3,6.81,3-4-2-1,6.8,8.94,8.0,,,5.0,29.0,10.2,10.9,15.2,13.5
102,Монпелье,Анже,Бенуа Милло,2.2,3.1,3.6,26,0,0,1405,740,665,60,40,14,12,2,3,567,383,63,67,35,17,17,21,68,65,27,21,19,20,5,2,8,11,150,136,14,13,3,6,10,5,4,8,3-4-1-2,6.88,4-1-4-1,6.79,6.42,20.59,,,5.4,21.0,16.6,15.7,13.25,12.3
103,Лион,Мец,Йохан Хамель,1.4,4.5,7.5,21,2,0,1609,682,927,66,34,12,9,1,2,662,346,42,37,19,5,25,13,51,46,15,7,14,20,7,2,13,10,116,101,18,16,7,3,9,5,9,11,4-4-2,6.94,4-3-3,6.82,7.17,25.11,,,3.25,25.0,9.8,11.9,12.4,12.7
104,Брест,Дижон,Джереми Пиньяр,2.3,3.2,3.2,18,0,0,771,1199,-428,46,54,10,8,0,0,428,483,65,71,12,29,17,15,47,52,13,18,18,19,9,5,15,12,153,158,15,14,7,5,9,8,6,6,4-2-3-1,6.82,4-2-3-1,6.82,13.95,13.68,,,3.75,26.0,12.0,12.2,13.4,12.6
105,Реймс,Ним,Клемент Терпин,1.65,3.6,5.5,28,0,0,727,952,-225,56,44,15,13,3,1,484,367,55,65,21,23,27,13,65,66,23,28,10,19,4,6,7,6,159,151,12,8,1,1,7,6,5,2,4-2-3-1,6.95,4-4-2,6.85,9.33,13.44,,,3.0,24.0,16.0,14.8,13.0,13.4
106,Страсбург,Ницца,Микаэль Лесаж,1.85,3.4,4.5,34,1,0,1419,653,766,51,49,22,12,1,3,423,396,77,51,26,14,13,22,60,68,18,17,23,19,4,7,15,18,135,141,20,9,6,5,12,8,8,1,4-3-1-2,6.8,3-4-1-2,6.76,5.84,12.72,,,5.0,28.2,12.4,13.4,11.4,10.1
107,Ренн,Тулуза,Энтони Готье,1.8,3.4,5.0,38,2,1,1117,1128,-11,52,48,18,20,1,2,343,310,58,65,19,26,22,14,77,72,32,26,17,22,7,5,6,15,152,152,14,15,6,5,8,6,6,9,4-4-2,6.77,4-4-2,6.79,5.76,5.53,,,4.833333333333333,27.0,13.75,14.4,13.6,14.0
108,Сент-Этьен,Амьен,Амори Делерю,2.25,3.25,3.3,34,1,0,971,1118,-147,44,56,17,17,2,3,399,506,71,54,22,21,17,18,79,54,32,17,20,13,5,4,12,8,146,157,16,11,2,5,8,7,8,4,3-4-2-1,6.82,4-2-3-1,6.67,10.13,10.09,,,3.2,24.6,14.0,13.0,11.2,12.1
109,ПСЖ,Марсель,Бенуа Бастьен,1.16,7.0,15.0,21,4,0,1725,663,1062,61,39,11,10,2,1,655,398,41,39,12,20,22,20,40,62,7,13,12,23,5,3,7,7,107,108,13,11,8,2,9,6,4,5,4-3-3,7.12,4-3-3,6.87,7.74,16.59,,,5.25,31.25,11.8,12.5,14.8,15.0
110,Дижон,ПСЖ,Рудди Буке,11.0,6.0,1.22,21,1,1,413,1560,-1147,33,67,12,9,3,2,302,599,63,37,12,22,14,24,46,63,14,14,19,24,3,6,6,10,124,110,10,20,6,4,7,14,3,6,4-4-2,6.82,4-3-3,7.12,18.95,10.75,,,3.2857142857142856,21.285714285714285,11.8,12.181818181818182,13.2,12.363636363636363
111,Марсель,Лилль,Хаким Бен эль Салем Хадж,2.05,3.3,3.8,28,0,0,809,648,161,43,57,13,15,1,3,356,460,61,50,13,15,9,13,65,46,27,20,20,7,4,4,15,7,146,158,11,6,1,2,10,5,1,1,4-3-3,6.84,3-4-3,6.84,10.7,8.05,,,3.6,28.8,15.2,14.545454545454545,11.6,11.454545454545455
112,Амьен,Брест,Фрэнк Шнайдер,1.61,3.75,6.0,23,1,0,693,1402,-709,44,56,12,11,3,1,406,490,66,69,10,24,14,21,48,70,18,25,14,20,3,9,10,15,162,158,6,15,2,4,5,9,1,6,4-2-3-1,6.66,4-3-3,6.85,17.47,7.58,,,2.0,27.8,13.0,12.545454545454545,12.4,12.0
113,Анже,Страсбург,Флоран Батта,2.1,3.1,4.0,33,1,0,486,1394,-908,35,65,13,20,1,1,305,556,65,57,12,33,14,13,50,62,16,21,10,21,4,8,8,10,134,146,11,8,6,3,4,7,7,1,4-1-4-1,6.8,4-3-1-2,6.84,18.63,4.44,,,2.2,28.8,11.666666666666666,12.272727272727273,14.4,14.181818181818182
114,Мец,Монпелье,Стефани Фраппар,3.25,3.0,2.37,31,1,0,923,1113,-190,48,52,12,19,1,2,388,410,60,72,14,21,27,18,81,61,17,30,23,13,5,3,12,10,142,161,11,12,4,4,5,7,6,5,4-2-3-1,6.81,3-4-1-2,6.91,11.05,5.76,,,4.25,26.75,13.0,12.363636363636363,14.8,15.545454545454545
115,Тулуза,Лион,Карим Абед,5.0,3.8,1.66,14,1,1,530,1648,-1118,34,66,10,4,3,0,322,633,59,37,24,18,13,22,56,71,20,24,24,21,5,5,9,9,133,132,12,21,5,8,8,13,4,8,4-4-2,6.78,4-4-2,6.96,19.82,11.93,,,2.75,23.5,14.4,14.545454545454545,14.0,11.909090909090908
116,Бордо,Нант,Франсуа Летексье,2.45,3.0,3.2,35,1,0,1227,1106,121,45,55,18,17,4,3,411,483,62,63,10,23,15,16,64,52,24,15,20,16,6,9,12,9,158,169,10,9,7,2,3,6,7,3,3-4-2-1,6.77,4-2-3-1,6.88,14.94,9.3,,,4.6,28.0,11.8,13.909090909090908,13.8,14.272727272727273
117,Ницца,Реймс,Джереми Стинат,2.7,3.1,2.8,28,2,0,1585,541,1044,60,40,11,17,1,3,616,399,38,59,19,10,18,18,54,43,12,9,17,17,5,4,11,13,127,123,12,12,6,3,5,6,7,6,3-1-4-2,6.76,4-2-3-1,6.94,12.76,17.28,,,4.25,24.75,8.8,10.272727272727273,13.6,14.818181818181818
118,Сент-Этьен,АС Монако,Бризар Джером,3.0,3.5,2.3,23,0,0,737,1052,-315,42,58,13,10,1,3,399,540,78,41,18,19,16,18,57,57,20,21,15,15,2,1,23,8,143,164,12,11,5,2,7,6,5,5,3-4-2-1,6.82,3-5-2,6.82,18.05,13.22,,,2.8,24.6,14.6,13.363636363636363,11.6,11.181818181818182
119,Ним,Ренн,Вилли Делайод,3.6,3.2,2.15,43,0,0,877,475,402,55,45,23,20,1,3,374,317,72,75,21,6,24,27,75,92,26,29,25,25,3,2,12,11,197,193,6,8,1,2,4,4,2,4,4-3-3,6.75,4-4-2,6.87,4.14,8.05,,,4.571428571428571,29.857142857142858,13.8,13.363636363636363,14.833333333333334,14.727272727272727
120,Ницца,Бордо,Йохан Хамель,2.05,3.2,3.75,29,1,0,633,1261,-628,39,61,13,16,2,2,386,585,33,51,13,16,32,27,66,51,11,7,22,17,3,4,16,9,113,115,10,10,5,4,7,5,3,5,4-3-3,6.79,3-4-2-1,6.79,12.39,7.79,,,3.2,24.2,9.166666666666666,10.333333333333334,15.666666666666666,14.25
121,Брест,ПСЖ,Микаэль Лесаж,12.0,6.5,1.22,23,0,1,651,1427,-776,40,60,10,13,1,2,391,603,55,36,27,25,10,22,49,48,7,8,23,17,5,4,14,9,132,119,17,18,4,8,11,14,6,4,4-2-3-1,6.85,4-2-3-1,7.11,10.08,9.38,,,4.833333333333333,29.166666666666668,11.666666666666666,11.916666666666666,12.5,12.083333333333334
122,АС Монако,Дижон,Эрик Ваттелье,1.4,4.5,8.5,19,1,0,1307,880,427,53,47,11,8,2,0,497,426,54,54,24,20,22,21,55,55,19,13,17,18,6,9,13,9,132,135,18,15,7,3,16,11,2,4,3-4-1-2,6.81,4-3-3,6.81,6.74,23.54,,,3.75,25.25,10.833333333333334,11.083333333333334,12.5,12.166666666666666
123,Лилль,Мец,Флоран Батта,1.53,3.75,7.5,29,0,0,2287,180,2107,69,31,16,13,2,2,586,262,55,71,30,8,24,14,59,70,24,25,12,22,9,1,8,13,177,154,13,4,5,1,11,1,2,3,4-2-3-1,6.82,4-3-3,6.82,4.13,19.93,,,2.1666666666666665,29.5,11.333333333333334,11.75,11.833333333333334,12.333333333333334
124,Реймс,Анже,Хаким Бен эль Салем Хадж,2.55,3.0,3.0,25,0,0,1089,972,117,52,48,14,11,1,3,450,390,64,65,21,29,9,17,53,41,20,13,20,6,2,12,5,10,127,138,9,13,2,2,6,8,3,5,4-2-3-1,6.9,4-1-4-1,6.8,12.44,21.85,,,3.6666666666666665,28.666666666666668,15.833333333333334,15.0,13.0,12.333333333333334
125,Страсбург,Ним,Рудди Буке,1.83,3.5,4.333333333333334,22,2,0,1791,505,1286,61,39,13,9,2,2,438,280,69,48,19,13,17,21,69,53,27,19,21,10,2,2,10,10,133,143,20,10,10,4,15,6,5,4,4-3-1-2,6.84,4-4-2,6.84,4.65,16.53,,,3.5,21.25,14.0,14.666666666666666,13.0,14.166666666666666
126,Ренн,Амьен,Бенуа Бастьен,1.95,3.3,4.0,29,1,1,1294,529,765,45,55,12,17,3,4,369,449,67,51,19,15,14,18,74,48,23,15,27,13,5,3,12,6,134,157,22,13,11,6,14,4,8,9,4-4-2,6.78,4-2-3-1,6.68,12.65,8.63,,,4.8,29.2,14.6,15.166666666666666,12.166666666666666,12.5
127,Нант,Сент-Этьен,Клемент Терпин,1.83,3.5,4.333333333333334,15,2,2,1151,686,465,61,39,6,9,1,0,561,362,80,68,18,11,24,18,72,48,27,19,18,18,3,3,12,14,172,156,9,11,6,4,6,6,3,5,4-2-3-1,6.85,3-4-2-1,6.83,9.39,13.48,,,3.1666666666666665,24.666666666666668,14.666666666666666,14.5,12.333333333333334,13.333333333333334
128,Монпелье,Тулуза,Томас Леонард,1.75,3.5,4.75,36,1,0,654,546,108,44,56,19,17,2,2,365,464,71,76,16,16,26,21,77,78,30,26,17,25,1,3,10,13,173,174,8,6,3,2,2,3,6,3,3-4-1-2,6.89,4-3-3,6.78,8.73,7.04,,,4.5,26.0,16.166666666666668,15.833333333333334,14.666666666666666,14.166666666666666
129,Марсель,Лион,Энтони Готье,2.3,3.5,3.0,23,2,0,648,1118,-470,41,59,14,9,3,0,321,442,50,37,11,20,14,29,48,76,15,20,20,18,6,7,13,8,122,146,10,11,4,4,5,8,5,3,4-3-3,6.86,4-2-3-1,6.97,10.22,9.2,,,4.571428571428571,28.571428571428573,14.833333333333334,14.416666666666666,12.333333333333334,11.25
130,ПСЖ,Лилль,Вилли Делайод,1.3,5.5,9.5,24,2,0,1060,731,329,58,42,13,11,2,0,684,481,47,32,18,13,31,20,56,58,7,7,17,23,6,5,9,12,128,117,11,13,4,8,9,8,2,5,4-3-3,7.11,5-3-2,6.82,15.28,16.72,,,4.5,31.5,11.666666666666666,12.153846153846153,12.166666666666666,12.076923076923077
131,Лион,Ницца,Амори Делерю,1.53,4.0,6.5,26,2,0,545,1942,-1397,33,67,13,13,2,4,320,615,53,42,10,28,20,20,50,54,12,15,17,18,3,6,21,9,113,128,9,17,4,7,5,10,4,7,4-2-3-1,6.96,4-4-1-1,6.79,17.76,7.58,,,3.5,26.166666666666668,10.166666666666666,11.076923076923077,11.5,10.538461538461538
132,Амьен,Страсбург,Ален Бьери,2.3,3.1,3.25,15,0,1,567,1381,-814,54,46,7,8,2,1,539,450,52,62,11,20,20,17,39,55,12,17,10,22,3,7,16,11,122,117,5,17,0,9,3,10,2,7,4-2-3-1,6.67,4-3-1-2,6.89,12.57,15.83,,,4.0,20,12.833333333333334,12.846153846153847,15.333333333333334,14.538461538461538
133,Анже,Ним,Томас Леонард,1.75,3.6,4.75,18,0,0,1201,644,557,42,58,12,6,2,1,437,603,53,64,19,13,21,17,65,69,30,23,19,26,3,2,9,14,157,164,21,10,7,2,10,5,11,5,4-1-4-1,6.8,4-4-2,6.8,15.12,12.15,,,4.4,28.0,11.857142857142858,12.23076923076923,12.428571428571429,13.76923076923077
134,Дижон,Ренн,Бризар Джером,2.87,3.2,2.55,33,0,0,1162,732,430,55,45,18,15,1,2,519,415,56,56,15,18,19,15,60,59,17,25,18,12,4,4,13,14,136,143,15,11,6,3,8,5,7,6,4-1-4-1,6.82,4-4-2,6.82,8.62,14.43,,,3.0,24.333333333333332,11.833333333333334,11.846153846153847,15.571428571428571,14.923076923076923
135,Мец,Реймс,Энтони Готье,3.1,2.9,2.55,27,0,1,679,1376,-697,48,52,14,13,2,2,404,428,57,59,18,27,16,21,49,65,18,18,11,21,6,5,9,7,132,136,8,17,2,6,5,11,3,6,4-3-3,6.83,4-3-3,6.91,9.04,12.84,,,4.375,27.875,12.833333333333334,12.384615384615385,14.166666666666666,14.923076923076923
136,Брест,Нант,Рудди Буке,2.55,3.2,2.8,19,0,1,1190,758,432,63,37,8,11,2,1,552,315,78,55,21,16,7,21,59,50,21,21,25,12,6,5,19,20,163,171,13,11,4,4,5,8,8,3,4-2-3-1,6.85,4-2-3-1,6.85,6.24,15.59,,,3.5555555555555554,21.333333333333332,11.428571428571429,11.76923076923077,14.333333333333334,13.846153846153847
137,Бордо,АС Монако,Бенуа Милло,3.5,3.5,2.05,36,1,1,763,1165,-402,50,50,16,20,3,5,453,418,52,38,13,29,21,12,63,52,16,17,16,17,5,12,9,8,115,141,17,11,6,3,7,9,10,2,3-4-2-1,6.8,3-5-2,6.84,16.19,9.21,,,5.333333333333333,21.833333333333332,12.833333333333334,14.384615384615385,11.333333333333334,11.076923076923077
138,Сент-Этьен,Монпелье,Фрэнк Шнайдер,2.62,3.1,2.75,37,0,0,523,1128,-605,51,49,18,19,3,3,424,385,57,71,7,23,21,23,67,64,22,23,16,19,1,5,14,15,159,186,9,8,2,2,6,6,3,2,3-4-2-1,6.84,3-1-4-2,6.9,7.43,6.58,,,2.3333333333333335,27.0,14.333333333333334,13.0,15.5,16.076923076923077
139,Тулуза,Марсель,Франсуа Летексье,3.4,3.5,2.05,29,0,0,307,2003,-1696,27,73,16,13,3,3,255,667,54,45,11,24,15,18,57,61,18,23,20,19,1,7,18,12,132,131,10,14,3,7,5,9,5,5,4-4-2,6.75,4-3-3,6.84,15.48,3.47,,,5.0,29.166666666666668,13.666666666666666,14.384615384615385,14.0,14.384615384615385
140,Марсель,Брест,Йохан Хамель,1.4,4.5,7.5,25,0,0,2815,287,2528,59,41,11,14,0,2,534,369,55,46,26,17,21,11,65,39,20,9,19,17,8,0,16,11,126,138,35,4,10,1,25,4,10,0,4-3-3,6.87,4-3-3,6.86,7.13,15.68,,,3.3333333333333335,25.0,14.714285714285714,14.285714285714286,12.166666666666666,11.5
141,Страсбург,Лион,Микаэль Лесаж,2.37,3.25,3.0,23,1,1,656,612,44,50,50,12,11,3,1,406,409,72,64,26,16,9,21,51,56,15,17,22,18,3,1,12,9,167,159,9,8,2,4,6,6,3,2,4-3-1-2,6.92,4-3-3,6.95,11.1,11.75,,,4.571428571428571,28.285714285714285,13.857142857142858,14.071428571428571,11.857142857142858,11.214285714285714
142,Лилль,Дижон,Джереми Стинат,1.44,4.2,7.0,32,1,0,1537,543,994,50,50,16,16,2,1,423,428,44,74,27,12,23,24,64,84,21,30,17,24,11,3,13,14,171,170,19,8,5,0,10,5,9,3,4-2-3-1,6.81,4-2-3-1,6.84,6.82,7.31,,,4.2,25.4,12.0,12.0,11.857142857142858,12.285714285714286
143,Монпелье,Амьен,Джереми Пиньяр,1.7,3.6,5.5,28,1,1,1731,293,1438,50,50,13,15,1,2,485,495,82,97,21,12,9,8,65,47,38,20,12,12,4,2,10,8,154,163,20,6,10,2,9,4,11,2,3-1-4-2,6.9,4-2-3-1,6.64,11.0,18.69,,,3.0,24.4,16.571428571428573,16.285714285714285,12.857142857142858,12.428571428571429
144,Ним,Мец,Хаким Бен эль Салем Хадж,2.05,3.3,3.8,31,0,1,1327,451,876,55,45,12,19,1,6,439,360,63,62,25,11,22,24,78,77,30,24,21,25,6,2,15,15,181,162,14,10,3,4,5,4,9,6,4-4-2,6.81,4-3-3,6.82,8.13,9.71,,,3.7142857142857144,28.142857142857142,15.333333333333334,13.214285714285714,12.0,12.5
